Index,Adsorbent,N_0.75,N_2,H_0.25,H_6,N_wc,H_wc,N_sw,N_3p,H_3p,N_3p_sim,H_3p_sim,N2 Isotherm,N2 Opt method,qm_N2,b_N2,Error_N2,H2 Isotherm,H2 Opt method,qm_H2,b_H2,Error_H2,N_4p,H_4p,N_4p_sim,H_4p_sim,N2 Isotherm_2,N2 Opt method_2,par_N2_2,Error_N2_2,H2 Isotherm_2,H2 Opt method_2,par_H2_2,Error_H2_2,N_5p,H_5p,N_5p_sim,H_5p_sim,N2 Isotherm_3,N2 Opt method_3,par_N2_3,Error_N2_3,H2 Isotherm_3,H2 Opt method_3,par_H2_3,Error_H2_3,x_N2,x_H2,Recovery
325,BEGDEY_clean,1.627859007,2.580263909,1.582458444,8.60876699,0.952404902,7.026308546,0.135548403,8,10.0,4.314221842,10.31010416,Freu,COBYLA,1.832570556,0.411845885,3.05698497,Freu,COBYLA,3.200422995,0.508156751,4.326032213,12.0,15.0,4.839435459,11.66994151,Sips,CG,[8.34842495 0.29012925 0.62734814],0.052128874,Sips,Powell,[19.87286969  0.22326894  0.68385123],0.126725883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1394953651517938,0.8605046348482062,-1.0562323197664099
328,BELTOD_clean,0.586328699,1.351632661,1.106766088,8.744786564,0.765303962,7.638020476,0.100196637,8,10.0,3.248747127,10.18237545,Lang,COBYLA,6.126714131,0.141204246,0.058137978,Lang,Powell,12.89331612,0.375603025,1.181767903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03655099642393914,0.9634490035760609,-7.786345087116404
329,BELTUJ_clean,0.606207435,1.326987623,1.223055811,8.159075919,0.720780188,6.936020108,0.103918411,8,10.0,3.063081357,9.386956129,Lang,SLSQP,5.27451448,0.173135328,0.696899742,Lang,SLSQP,11.32532785,0.484268968,1.884655335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.030255970843289407,0.9697440291567105,-9.683775820421177
333,BEPBAB_clean,1.193832139,1.950410507,0.134057783,2.252396913,0.756578368,2.11833913,0.357156395,8,10.0,3.236569845,3.166312437,Freu,COBYLA,1.347712669,0.421430485,4.111832919,Lang,SLSQP,7.538517465,0.072419075,0.590632851,12.0,NaN,3.623516689,NaN,Sips,CG,[5.94461501 0.30372863 0.65878697],0.488734994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5120159487569522,0.4879840512430478,0.6823119459281479
355,BETDAH_clean,0.756362642,1.443394458,1.566528676,9.810376634,0.687031816,8.243847958,0.08333873,8,10.0,2.783191409,11.29600141,Lang,trust-constr,3.850627052,0.325920277,2.168295978,Lang,CG,13.43566519,0.527933478,2.382228342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008500000000000002,0.9915,-37.88235294117646
357,BETFUD_clean,0.707473352,1.41832599,1.426992781,9.908561336,0.710852638,8.481568555,0.083811459,8,10.0,2.831827073,11.55590618,Lang,TNC,4.107833975,0.277411022,1.291259802,Lang,SLSQP,14.12706045,0.449444205,2.262511516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.010437500000000002,0.9895625,-30.602794411177637
364,BETZOR_clean,0.944913091,1.492251251,1.272702536,7.169308453,0.54733816,5.896605917,0.092822578,8,10.0,2.506277983,8.399487004,Freu,COBYLA,1.063904359,0.412177609,2.829642535,Lang,L-BFGS-B,9.807703557,0.596462718,4.021425078,NaN,15.0,NaN,9.361354749,NaN,NaN,NaN,NaN,Sips,Powell,[13.96997365  0.27762997  0.73489327],0.377681217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2501263995311208,0.7498736004688792,0.0006737901656003187
370,BEXPAX_clean,1.25621339,2.499897173,1.82248445,16.10576374,1.243683783,14.28327929,0.087072706,8,10.0,5.113301937,18.98746235,Lang,SLSQP,7.493405649,0.268537422,1.772285869,Lang,CG,25.03287509,0.314080535,0.836344432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.022125000000000006,0.977875,-13.73258003766478
393,BIDPOV_clean,1.387936833,2.283906862,0.502367242,9.276997196,0.895970029,8.774629954,0.102109153,8,10.0,4.804397201,13.64901411,Freu,BFGS,1.61401786,0.524566291,0.639791482,Lang,SLSQP,41.48924303,0.049026264,0.673522423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2257066372990797,0.7742933627009203,-0.14350995901362373
396,BIHBEB_clean,1.574331629,2.245395566,2.349458986,9.330266775,0.671063937,6.980807789,0.09612984,8,10.0,3.76103013,11.71385427,Freu,trust-constr,1.750092563,0.367898881,0.344555608,Freu,trust-constr,4.297125539,0.435521772,0.290249488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19812406983904263,0.8018759301609574,-0.34911410278149946
404,BINROH_clean,0.651659625,1.557013474,0.483876399,7.376458899,0.905353849,6.8925825,0.131351906,8,10.0,4.198536824,10.44959792,Lang,SLSQP,9.608790081,0.097004175,0.069505857,Lang,Powell,22.14330109,0.089360896,2.040320628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11220370030552368,0.8877962996944764,-1.6374540152629025
405,BINRUN_clean,0.773558645,1.664123971,0.57460295,7.368536775,0.890565326,6.793933825,0.131082426,8,10.0,4.139602134,10.25992595,Lang,L-BFGS-B,7.52851426,0.152689245,1.665246991,Freu,COBYLA,1.697438837,0.781453167,2.884429363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12472062499344519,0.8752793750065548,-1.3393066839120258
406,BINSAU_clean,0.57774163,1.399354262,0.398102606,6.63085019,0.821612632,6.232747584,0.131821901,8,10.0,3.896967779,9.654847822,Lang,CG,9.606235711,0.085321057,0.01612674,Lang,DiffEv,23.91052033,0.067726358,1.733539214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12105122985522809,0.8789487701447719,-1.4203217409024695
408,BIPKIW_clean,2.01402262,2.748787574,0.642636931,6.830401434,0.734764954,6.187764503,0.118744815,8,10.0,4.292559306,8.309431294,Freu,CG,2.208036177,0.31969142,0.176912875,Lang,SLSQP,11.97145044,0.226900152,0.537754771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6730063053301301,0.32699369466986994,0.8380432733541431
410,BIPSUQ_clean,0.834843945,1.795239463,0.270884752,5.889665565,0.960395518,5.618780813,0.170925962,8,10.0,4.628794625,9.375602868,Freu,COBYLA,1.028091192,0.723663613,1.483504511,Lang,BFGS,67.99114146,0.01599515,0.406571309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1989391779909213,0.8010608220090787,-0.3422206560801806
417,BIWSEG_ion_b,1.375076479,3.672193557,0.461020299,11.4030265,2.297117078,10.9420062,0.20993564,8,10.0,14.75025425,19.29881753,Lang,LeftInv,-2368.75784,-0.000773558,0.007648034,Lang,LeftInv,-404.4131304,-0.004554702,0.124506555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.24631538282487841,0.7536846171751216,-0.01994525410398329
419,BIWSOQ_clean,0.375479498,0.922598511,0.200889026,3.621582923,0.547119013,3.420693897,0.159943868,8,10.0,2.561275487,5.272666923,Lang,COBYLA,6.438758735,0.082668871,0.244843076,Lang,SLSQP,14.95268138,0.054469658,0.700297695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15600404078281,0.84399595921719,-0.8033634577286528
425,BODPAN_clean,0.794115839,1.830396886,1.184576932,13.58935094,1.036281047,12.40477401,0.08353889,8,10.0,4.337347898,17.14568301,Lang,COBYLA,8.05555673,0.145914779,0.174581856,Lang,SLSQP,26.19622135,0.189443826,1.253469048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.033414195208299885,0.9665858047917001,-8.642466809551308
427,BOHWOM_clean,1.516751699,2.184192891,8.699309395,14.8131943,0.667441192,6.113884905,0.109168099,8,3.0,3.383259511,13.85253743,Freu,COBYLA,1.672121544,0.339012732,2.138818486,Lang,trust-constr,15.28010171,5.287697284,4.924070345,NaN,4.5,NaN,14.46219365,NaN,NaN,NaN,NaN,Quad,DiffEv,[ 8.05944445 35.6672093  31.06345005],0.00246149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35443203474121576,0.6455679652587842,0.39286153434170834
430,BOLPAU_clean,1.186836193,2.241839172,1.263738494,9.932807322,1.055002979,8.669068828,0.121697382,8,10.0,4.574567547,12.1765308,Freu,COBYLA,1.39836835,0.570074762,2.8260399,Lang,SLSQP,15.63942521,0.351629651,3.584394183,NaN,15.0,NaN,13.77720871,NaN,NaN,NaN,NaN,Quad,COBYLA,[10.6060975   0.52344278  0.02280202],1.174984923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13989846439303794,0.8601015356069621,-1.049347096931073
431,BOLZIN_clean,0.583747269,1.368022355,1.003210004,8.02419229,0.784275086,7.020982286,0.111704467,8,10.0,3.484622434,11.03886894,Lang,trust-constr,7.171163458,0.118153557,0.053143716,Freu,COBYLA,2.470606672,0.650224073,0.594247082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05130430431994161,0.9486956956800584,-5.163847317526191
436,BOSHIC_clean,1.355594282,2.371856243,1.456782096,12.18643466,1.016261961,10.72965256,0.094715272,8,10.0,4.730172682,14.22153081,Freu,COBYLA,1.577965874,0.528051574,1.650424538,Lang,SLSQP,18.34265256,0.345088835,0.825220822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14626211098618397,0.8537378890138161,-0.9456802203874952
441,BOWSOW_clean,3.151224003,3.937075693,0.326488799,4.13006073,0.78585169,3.803571931,0.206608868,8,10.0,4.796526054,5.182682953,Freu,COBYLA,3.316313409,0.177570173,6.541026364,Lang,CG,8.377914236,0.162200584,0.023891,5.0,NaN,4.487650701,NaN,Sips,trust-constr,[7.23710399 0.86410189 0.39516431],2.660179035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9302017857563649,0.06979821424363508,0.9749881458294267
444,BOYCEY_auto,1.492401277,2.28032238,0.552909789,8.702392662,0.787921103,8.149482873,0.096683571,8,10.0,4.565227172,12.97409176,Freu,SLSQP,1.709616871,0.472337868,1.719646208,Freu,COBYLA,1.810011529,0.855497339,1.485698364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3046894363439528,0.6953105636560473,0.23932319194777674
460,BUNKUS_clean,0.947335497,2.042992637,0.603781505,7.953153084,1.09565714,7.349371579,0.149081745,8,10.0,4.967300171,10.76089912,Lang,TNC,8.854005988,0.159752902,1.449432789,Lang,BFGS,18.92351496,0.131831473,2.298703312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1229616336616309,0.8770383663383691,-1.3775393462750793
461,BUNLAZ_clean,1.449497923,2.865709686,0.663451767,8.917964892,1.416211763,8.254513125,0.171568176,8,10.0,6.201590456,12.18182196,Lang,SLSQP,9.38425218,0.243569303,2.530334395,Lang,SLSQP,21.9556521,0.12463715,2.38578038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15225256140782797,0.847747438592172,-0.8560113335222694
492,c5gc02393a_c5gc02393a2_clean,0.81743054,1.324138506,2.022661865,6.734364453,0.506707966,4.711702588,0.107542434,8,10.0,2.275702491,7.324974677,Freu,COBYLA,0.92577843,0.432643871,2.95403655,Lang,TNC,7.852815143,1.387724674,3.010139602,NaN,4.5,NaN,6.36103575,NaN,NaN,NaN,NaN,Quad,COBYLA,[4.35126563 2.9757194  0.69567197],0.095349881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23809636273213564,0.7619036372678644,-0.06666005383294471
494,c5nj03044g_c5nj03044g2_clean,0.414652909,0.932742615,0.793522464,5.827274304,0.518089706,5.03375184,0.102923172,8,10.0,2.317023244,6.695256754,Lang,SLSQP,4.410005259,0.138377343,0.703750182,Lang,BFGS,8.27292163,0.424377625,1.103421927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041289354746472696,0.9587106452535273,-6.739772564787044
503,c6ce00141f_c6ce00141f2_clean,0.824184376,1.391946285,0.984181926,8.523902213,0.567761909,7.539720287,0.075302781,8,10.0,3.21632917,11.49074846,Freu,TNC,0.972502703,0.575213631,1.375314083,Freu,COBYLA,2.478332182,0.666289968,1.902204997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11352062972849361,0.8864793702715064,-1.602990523665734
504,c6ce00407e_c6ce00407e1_clean,0.687761643,1.398314864,0.507042976,8.966446166,0.710553221,8.45940319,0.083995668,8,10.0,3.554625676,13.17226129,Freu,COBYLA,0.839749769,0.694002294,0.801636693,Lang,CG,36.63812931,0.056133704,1.205238609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09979457335048915,0.9002054266495109,-2.0068616506427115
506,c6ce00407e_c6ce00407e3_clean,1.155947415,2.387194877,1.427283318,13.78976078,1.231247462,12.36247746,0.099595527,8,10.0,4.630945103,17.07232875,Lang,CG,6.721111515,0.276948354,0.142710361,Lang,trust-constr,23.74659447,0.255793366,2.171578265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.027625000000000004,0.972375,-10.733031674208144
507,c6ce00407e_c6ce00407e4_clean,0.746360024,1.858002642,0.250594415,5.807402647,1.111642618,5.556808232,0.200050563,8,10.0,7.052812821,9.806153179,Freu,CG,0.980601383,0.948820016,0.319008065,Freu,TNC,0.994116266,0.994061465,0.568945194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23778469580397413,0.7622153041960259,-0.06849504004578422
508,c6ce00407e_c6ce00407e5_clean,0.773340092,2.041799611,0.257827993,6.23883258,1.268459519,5.981004587,0.212081349,8,10.0,7.629829952,10.38838032,Lang,LeftInv,92.12543625,0.011287318,0.067477415,Freu,COBYLA,1.034203891,1.002050471,0.063144202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.24226548529908104,0.7577345147009189,-0.042567707303253544
509,c6ce00407e_c6ce00407e6_clean,0.558265362,1.376908413,0.277318382,5.561111484,0.818643051,5.283793102,0.154934729,8,10.0,4.17150259,8.613100473,Lang,Powell,12.62347309,0.061694233,0.153444707,Lang,BFGS,37.60628274,0.029707175,0.885976034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16672733951411656,0.8332726604858834,-0.6659388574468146
510,c6ce00407e_c6ce00407e7_clean,1.320616454,2.396853241,0.212732152,4.780498888,1.076236787,4.567766736,0.235615531,8,10.0,5.397009997,7.624003902,Freu,COBYLA,1.567089218,0.594790334,0.42734126,Lang,BFGS,70.93544055,0.012042129,0.004732402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37020831254515446,0.6297916874548455,0.4329393604328018
512,c6ce00407e_c6ce00407e9_clean,0.306748124,0.813936698,0.167420906,3.977134442,0.507188574,3.809713536,0.13313037,8,10.0,2.838667626,6.671444187,Lang,Powell,19.42549665,0.021392483,0.385776926,Freu,DiffEv,0.66872825,0.998970187,0.247115961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16199149265660961,0.8380085073433904,-0.724387895521166
515,c6ta00429f_c6ta00429f2_clean,0.613028389,1.280721429,1.125000298,8.219645549,0.66769304,7.094645251,0.094112252,8,10.0,2.8534156,10.64338271,Lang,CG,4.587962669,0.205631212,1.450282909,Freu,COBYLA,2.617637285,0.609271109,2.554181558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.021362199455528842,0.9786378005444711,-14.270553056139631
525,CAJQEL_clean,0.985768052,2.049527837,1.009901118,12.30173757,1.063759785,11.29183645,0.094206092,8,10.0,4.548809048,16.89465384,Lang,L-BFGS-B,7.265455155,0.209302685,1.529313426,Freu,COBYLA,2.91119082,0.763779219,3.133996461,NaN,15.0,NaN,20.63379724,NaN,NaN,NaN,NaN,Lang,DiffEv,[36.1516054   0.08827765],0.820812029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05918227986066452,0.9408177201393355,-4.298983199894431
526,CAJQIP_clean,2.057602508,2.83255195,0.66324962,7.840165058,0.774949442,7.176915438,0.107978065,8,10.0,4.588870592,10.93638313,Freu,trust-constr,2.268279546,0.338846893,0.826679308,Freu,COBYLA,1.901569215,0.759864064,2.361622163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5786466250608019,0.4213533749391981,0.7572765157578261
527,CANRIU_clean,1.561907899,2.770129643,1.787455291,11.01147946,1.208221744,9.224024169,0.130986403,8,10.0,5.184036655,12.99888612,Freu,COBYLA,1.807080621,0.506903797,3.224180944,Lang,L-BFGS-B,15.49013054,0.521782852,3.752282951,12.0,15.0,5.969972759,14.43415382,Sips,trust-constr,[10.86990854  0.20612656  0.71503084],0.249884288,Sips,trust-constr,[20.43709651  0.28536806  0.78703229],0.013852476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09418249205171815,0.9058175079482819,-2.205894882780241
528,CANROA_clean,1.386186566,2.383926985,1.503853681,9.800583286,0.997740419,8.296729605,0.120257073,8,10.0,4.566746461,11.65915549,Freu,COBYLA,1.602355262,0.503769273,2.031829012,Lang,SLSQP,14.10066903,0.477536533,3.706730706,NaN,15.0,NaN,13.02323159,NaN,NaN,NaN,NaN,Sips,CG,[18.81190456  0.26148376  0.79474817],0.027423863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19146594555799257,0.8085340544420074,-0.4076202987180173
529,CANRUG_clean,0.845742703,1.77163078,0.477444108,6.45676245,0.925888077,5.979318342,0.154848433,8,10.0,4.049477833,8.383041945,Lang,BFGS,6.658899366,0.193983509,1.616077485,Lang,CG,14.56830413,0.135532524,0.561883589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13271422363125346,0.8672857763687465,-1.1783291261442592
531,CASWIE_clean,2.337306663,4.281408143,0.136495879,2.524844107,1.94410148,2.388348228,0.813994148,8,10.0,7.209909781,3.7479903,Lang,TNC,9.192321278,0.454617386,1.14046359,Lang,SLSQP,11.65879079,0.047378135,0.891918651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6322868295269068,0.36771317047309315,0.8061464337062418
559,CAYQIE_clean,1.202173702,2.100503114,0.546876426,8.989744503,0.898329412,8.442868077,0.106400977,8,10.0,4.007352956,12.85789791,Freu,COBYLA,1.391620131,0.508737195,2.48015277,Lang,SLSQP,30.41323574,0.073242039,1.384173176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20258883275952888,0.7974111672404711,-0.3120354108017247
560,CAYQOK_clean,1.341365821,2.24202887,0.609674169,9.630969684,0.900663049,9.021295515,0.09983744,8,10.0,4.194554904,13.72697948,Freu,COBYLA,1.540739195,0.481738447,1.831420704,Lang,Powell,30.61827846,0.081266571,1.782441884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22533666363763533,0.7746633363623647,-0.14593474471617496
561,CAYQUQ_clean,1.029225565,1.866190315,0.504504295,8.221105247,0.83696475,7.716600952,0.108462878,8,10.0,3.699506128,11.49544372,Freu,COBYLA,1.202399497,0.540575908,2.534867583,Lang,Powell,26.04347961,0.079017152,0.814382238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17647221824796516,0.8235277817520348,-0.555538108544045
572,CEKHIL_clean,0.538381483,1.304180626,0.415383636,9.306965359,0.765799143,8.891581723,0.086126312,8,10.0,3.568717689,14.17830691,Lang,COBYLA,8.543077205,0.089777784,0.084283487,Lang,trust-constr,69.16607622,0.025782011,0.206994925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0798628468555227,0.9201371531444773,-2.840488994041947
577,CENPUI_clean,2.019875668,2.565504263,1.833056304,8.186213748,0.545628595,6.353157444,0.085883059,8,10.0,3.546448136,9.062735026,Freu,COBYLA,2.162940582,0.237896201,0.560828614,Lang,SLSQP,10.08236012,0.888829581,2.428535159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7264694138821871,0.2735305861178129,0.8744931854019428
578,CESFIQ_clean,1.469319066,2.333365824,0.6468324,10.45122919,0.864046758,9.80439679,0.088128498,8,10.0,4.775833008,15.2491643,Freu,SLSQP,1.695635523,0.497975382,1.069696388,Lang,SLSQP,36.20868998,0.072755298,2.181837336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21548710361666196,0.7845128963833381,-0.2135496482408792
612,cg5010616_si_003_clean,5.196534096,6.226961909,0.094629678,1.896536832,1.030427813,1.801907154,0.571854,8,10.0,7.454876038,2.873236269,Freu,COBYLA,5.429497372,0.152554249,4.905663384,Lang,CG,11.6277266,0.032820142,0.342638384,5.0,NaN,7.102458828,NaN,Quad,DiffEv,[ 4.13228863 56.86061628 29.30961157],0.529635521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9424698177494707,0.057530182250529305,0.979652688016434
613,cg5010616_si_007_clean,5.046404081,6.057523633,0.091535294,1.800019536,1.011119552,1.708484242,0.59182258,8,10.0,7.32486825,2.709524132,Freu,COBYLA,5.280199869,0.157501752,4.263057951,Lang,CG,10.16159037,0.036359367,0.43646333,5.0,NaN,6.912695379,NaN,Sips,Powell,[10.36694937  1.06218031  0.39357183],0.407472855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9954625632420001,0.004537436757999891,0.9984806270218666
623,cg900153m_si_001_clean,0.445249863,1.052655563,0.37372254,8.111789683,0.6074057,7.738067143,0.078495791,8,10.0,3.234254958,12.4493891,Freu,COBYLA,0.566661408,0.837754183,0.825771827,Lang,Powell,65.79107557,0.023338261,0.151524829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09733197524536163,0.9026680247546384,-2.091371985684821
